Object Number,Area,Aspect_Ratio,Diameter,Width,Length
5411,70.77777778,0.902452981,6.792860829,6.333333333,7.333333333
5412,67.66666667,0.974441041,6.677273939,6.333333333,6.666666667
5413,58.22222222,0.888188389,6.124446622,5.666666667,6.333333333
5414,75.22222222,0.764947328,7.197546173,6,8.666666667
5415,62,0.72544873,6.505482472,5.333333333,8
5416,58.33333333,0.726561126,6.439879292,5.333333333,7.666666667
5417,61.77777778,0.929444876,6.559650622,6.333333333,6.666666667
5418,61.11111111,0.792184569,6.450859486,5.666666667,7
5419,66.77777778,0.952753428,6.719535589,6.333333333,7
5420,50.33333333,0.756644348,5.554847796,4.333333333,6.666666667
5421,75.11111111,0.967414838,7.226984113,7,7.333333333
5422,59.88888889,0.946768568,6.39577001,6,6.333333333
5423,45.88888889,0.679865982,5.412888606,4.666666667,6.666666667
5424,53.88888889,0.928243928,6.494594628,6.333333333,6.666666667
5425,62,0.706819424,6.581193046,6.333333333,7
5426,54.11111111,0.862171462,5.912789166,5,6.333333333
5427,69.77777778,0.887277024,6.896258871,6.666666667,7
5428,43.55555556,0.688228855,5.130980794,4,6.666666667
5429,68,0.921450472,6.761533095,6.333333333,7
5430,60,0.960655794,6.439879292,6,6.333333333
5431,85.22222222,0.92503305,7.599307154,7.333333333,7.666666667
5432,47.33333333,0.713909369,5.412888606,4.333333333,6.666666667
5433,69.44444444,0.947718985,6.834407766,6.666666667,7
5434,56,0.802570361,6.193391908,5.666666667,6.666666667
5435,65.88888889,0.759887745,6.730059535,6,7.333333333
5436,43.55555556,0.584265248,5.464936809,4,7.333333333
5437,52.22222222,0.834234593,5.80406671,5.333333333,6
5438,106.8888889,0.489502456,9.200141542,6.333333333,14
5439,54.11111111,0.883889183,5.912789166,5.333333333,6.333333333
5440,66.44444444,0.962196207,6.559650622,6.333333333,6.666666667
5441,68.33333333,0.766407824,6.855086808,6.333333333,7.333333333
5442,91.44444444,0.963578819,7.608614331,7.333333333,7.666666667
5443,61.77777778,0.738773569,6.570430663,6.333333333,7
5444,55.66666667,0.944629399,6.066393685,5.666666667,6
5445,62.55555556,0.96528846,6.373600897,6,6.666666667
5446,57.22222222,0.887636087,6.306625999,5.666666667,6.666666667
5447,68.33333333,0.890830938,6.74056705,6.666666667,6.666666667
5448,59.11111111,0.954853566,6.306625999,6,6.333333333
5449,63,0.859883024,6.516352125,5.666666667,7
5450,57.44444444,0.838179656,6.317837788,5.666666667,6.666666667
5451,52.33333333,0.918400055,5.840532409,5.333333333,6
5452,48.77777778,0.788744448,5.630771789,5.333333333,6
5453,62.77777778,0.988154314,6.461821023,6.333333333,6.666666667
5454,59.44444444,0.81200931,6.284142412,5.666666667,6.666666667
5455,41.55555556,0.65007437,4.934102195,3.666666667,6.666666667
5456,47.88888889,0.739609249,5.605578053,4.666666667,6.666666667
5457,44.55555556,0.637381947,5.960473722,4.666666667,7
5458,59.55555556,0.71199044,6.559650622,6,7.333333333
5459,44.77777778,0.851449876,5.680824078,5.333333333,6
5460,47.33333333,0.815434804,5.50364995,4.666666667,6
5461,48,0.594937094,5.50364995,4,7.666666667
5462,94.22222222,0.96789803,7.737739429,7.666666667,7.666666667
5463,43.11111111,0.614927197,5.130980794,4,7
5464,56.22222222,0.788597767,6.559650622,5.666666667,7
5465,53.55555556,0.794014123,5.840532409,4.666666667,6.666666667
5466,71.33333333,0.777492131,7.217184808,6.333333333,8.333333333
5467,57,0.705689139,6.11288014,4.666666667,7.666666667
5468,89.88888889,0.910603248,7.524435306,7.333333333,7.333333333
5469,45,0.739668176,5.816247346,5.666666667,5.666666667
5470,57.55555556,0.874243239,6.216203742,5.666666667,6.666666667
5471,69.11111111,0.910682661,6.782434329,6.333333333,7
5472,69.66666667,0.945022312,6.844755096,6.333333333,7.333333333
5473,64.66666667,0.813462631,6.698438094,5.666666667,7.666666667
5474,54.44444444,0.81516899,6.054716304,5.666666667,6.333333333
5475,75.11111111,0.890677376,7.177853807,6.666666667,7.666666667
5476,65.22222222,0.895716544,6.677273939,6.333333333,7
5477,58.55555556,0.710800792,6.181954425,5,7.666666667
5478,58.22222222,0.942557303,6.317837788,6,6.333333333
5479,35.11111111,0.584364076,5.2130817,4.666666667,5.333333333
5480,54.88888889,0.968454997,5.936679321,5.666666667,5.666666667
5481,64.88888889,0.897163331,6.581193046,6.333333333,6.333333333
5482,46.44444444,0.799734913,5.477871589,4.666666667,6
5483,72,0.843063414,6.967724602,6.666666667,7
5484,69.77777778,0.882973508,6.926977325,6.666666667,7.333333333
5485,47.55555556,0.92434283,5.333864092,5,5.666666667
5486,54.66666667,0.881113094,5.960473722,5.333333333,6.333333333
5487,72.55555556,0.945188811,7.078570273,7,7
5488,50.77777778,0.762719093,5.542092676,4.333333333,6.333333333
5489,53.44444444,0.915039178,5.828402526,5.666666667,5.666666667
5490,58.22222222,0.934546185,6.261578094,6,6.333333333
5491,66,0.889135131,6.559650622,6,7
5492,52.55555556,0.905466916,5.864716912,5.333333333,6
5493,57.33333333,0.736965479,6.159015739,5.666666667,6.666666667
5494,57.77777778,0.949832329,6.329029714,6,6.666666667
5495,51.22222222,0.969541762,5.64332648,5.333333333,5.333333333
5496,46.66666667,0.828717679,5.516493958,5,6
5497,52.55555556,0.713947203,5.852637153,5,6.666666667
5498,68.88888889,0.627645246,7.158107267,5.666666667,9.666666667
5499,52.66666667,0.765785398,5.791860457,5.333333333,6.333333333
5500,59.55555556,0.949029648,6.417862546,6,6.666666667
5501,65.22222222,0.910990139,6.527203676,6.333333333,6.333333333
5502,42.77777778,0.668117779,5.061546189,3.666666667,7
5503,57.88888889,0.871543562,6.11288014,5.666666667,6.333333333
5504,84.11111111,0.930380978,7.55259923,7.333333333,7.666666667
5505,45.55555556,0.665255897,5.360335045,4.666666667,6.666666667
5506,45.22222222,0.610900432,5.425947463,4.333333333,7
5507,56.66666667,0.939244812,6.193391908,5.666666667,6.666666667
5508,45.33333333,0.805992621,5.307261113,4.333333333,6.333333333
5509,53.66666667,0.809280983,6.019548245,5.666666667,6.333333333
5510,71.33333333,0.933675482,6.937186582,6.666666667,7.333333333
5511,61.66666667,0.795087125,6.472763996,5.666666667,7
5512,67.33333333,0.965786674,6.74056705,6.666666667,6.666666667
5513,52.22222222,0.816943247,5.767370452,5,6.333333333
5514,61.33333333,0.959200969,6.39577001,6.333333333,6.333333333
5515,52.88888889,0.881893151,5.888802093,5.333333333,6
5516,57,0.959060944,6.066393685,6,6
5517,87.11111111,0.916983725,7.608614331,7.333333333,7.666666667
5518,66.44444444,0.777129957,6.80327135,5.666666667,7.666666667
5519,44.22222222,0.706553772,5.293909492,4.666666667,6
5520,54.55555556,0.915275491,5.876771841,5.666666667,6
5521,50,0.86114619,5.618189043,5,6
5522,40.55555556,0.888420435,5.199488243,4.666666667,6.333333333
5523,52.77777778,0.807574964,5.900807818,5.666666667,6
5524,62.88888889,0.924163327,6.494594628,6,6.666666667
5525,60.44444444,0.626170552,6.906513536,5.666666667,8.333333333
5526,42.77777778,0.704580104,5.117169246,4.333333333,6.333333333
5527,77.55555556,0.893972026,7.36280509,7,7.666666667
5528,54.66666667,0.942413706,5.924746285,5.333333333,5.666666667
5529,35.22222222,0.653658757,4.832656077,3.666666667,6.333333333
5530,47.55555556,0.665729788,5.477871589,4.333333333,7
5531,73.66666667,0.900808679,7.088561203,6.666666667,7.333333333
5532,59.44444444,0.801944569,6.317837788,5.333333333,7
5533,43.88888889,0.629865128,5.240162826,4,7
5534,73.88888889,0.902128231,7.108500936,6.666666667,7.333333333
5535,57.22222222,0.950893286,6.101291731,5.666666667,6
5536,68.44444444,0.754223898,6.957560155,6,8
5537,71.88888889,0.82958292,7.058545989,6.333333333,8
5538,85.66666667,0.810545702,8.00742755,7.333333333,8.666666667
5539,51.22222222,0.940066824,5.816247346,5.666666667,6
5540,71.77777778,0.83212096,7.048512514,6.333333333,7.666666667
5541,71.22222222,0.899155584,6.998129363,6.666666667,7.333333333
5542,58.55555556,0.77265517,6.250265387,5.333333333,7
5543,56.11111111,0.883070362,6.043016359,5.333333333,6.333333333
5544,63.77777778,0.983987862,6.450859486,6.333333333,6.333333333
5545,68.55555556,0.850407507,6.792860829,6.333333333,7.333333333
5546,61.88888889,0.800811475,6.516352125,6,7.333333333
5547,46.33333333,0.978761494,5.529308131,5.333333333,6
5548,52,0.713956665,5.828402526,4.666666667,7.333333333
5549,63.44444444,0.845241359,6.450859486,5.333333333,7
5550,42.77777778,0.666600358,5.019424407,4,6.333333333
5551,50.11111111,0.815881394,5.529308131,4.666666667,6
5552,53.33333333,0.944245224,5.876771841,5.333333333,6
5553,59.22222222,0.795054013,6.181954425,5.333333333,6.666666667
5554,55,0.708856958,6.043016359,4.666666667,7.666666667
5555,54.66666667,0.816498048,5.876771841,5,6.666666667
5556,37.55555556,0.653080098,4.991145734,4,6.333333333
5557,44.55555556,0.684639001,5.253651041,4,7
5558,50.88888889,0.803394937,5.730439204,5,6.333333333
5559,46.22222222,0.920837837,5.373521621,5,5.666666667
5560,64.11111111,0.827104992,6.634743099,6.333333333,6.666666667
5561,60.88888889,0.871929671,6.559650622,5.666666667,7.666666667
5562,56.77777778,0.792909288,6.238932168,5.333333333,7
5563,41.33333333,0.682022217,5.019424407,4.333333333,6.333333333
5564,56.44444444,0.748584738,6.11288014,5.666666667,7
5565,54.33333333,0.827786045,5.984173512,5.333333333,6.333333333
5566,64.33333333,0.850078096,6.570430663,6,7
5567,60.77777778,0.966425848,6.351354404,6,6.333333333
5568,52.44444444,0.707986624,5.984173512,5.333333333,7
5569,58.77777778,0.805664596,6.317837788,6,6.333333333
5570,67.66666667,0.966366529,6.771991776,6.666666667,7
5571,83,0.85683545,7.410709337,6.666666667,8
5572,69.77777778,0.880674122,6.896258871,6.333333333,7
5573,54,0.911170256,6.272870399,6,6.333333333
5574,63.55555556,0.909697905,6.559650622,6,7
5575,44,0.729868715,5.199488243,4.333333333,6.333333333
5576,70.77777778,0.819747954,6.855086808,6.333333333,7.333333333
5577,54.55555556,0.972543935,5.864716912,5.666666667,5.666666667
5578,66.55555556,0.933682008,6.516352125,6.333333333,6.666666667
5579,55.11111111,0.636942073,6.181954425,5,8
5580,57.22222222,0.84986877,6.124446622,5.666666667,6
5581,63,0.764294458,6.527203676,5.333333333,7.333333333
5582,53.66666667,0.892926747,5.900807818,6,6
5583,66.44444444,0.957230713,6.645401328,6.333333333,7
5584,57.11111111,0.907484563,6.159015739,5.333333333,6.666666667
5585,70.11111111,0.799179815,7.028402594,7,7
5586,48,0.703654194,5.516493958,4.333333333,7
5587,68.66666667,0.834006631,6.834407766,6,7.333333333
5588,59.66666667,0.960974156,6.373600897,6,6
5589,63.88888889,0.887808827,6.373600897,6.333333333,6.333333333
5590,71,0.90344743,6.906513536,6.666666667,7
5591,52.88888889,0.81303699,5.80406671,5,6.666666667
5592,72.66666667,0.929423243,6.977874243,6.666666667,6.666666667
5593,35.22222222,0.558805846,5.360335045,4,6.666666667
5594,60.66666667,0.909745554,6.317837788,6,6
5595,69.44444444,0.930187438,6.813665965,6.666666667,6.666666667
5596,86.44444444,0.975049723,7.505600645,7.333333333,7.666666667
5597,37,0.54293431,5.425947463,4,7
5598,51.44444444,0.787968622,5.742776009,5,6
5599,52.44444444,0.772946013,5.705685572,5.333333333,6
5600,62,0.835144415,6.538037216,5.333333333,7.333333333
5601,51.33333333,0.742385019,6.317837788,5.666666667,6.666666667
5602,84.44444444,0.908223706,7.391584894,7,7.666666667
5603,50.55555556,0.8223806,5.605578053,4.666666667,6.333333333
5604,43.88888889,0.624738094,5.293909492,4,7.333333333
5605,67.66666667,0.947570086,6.65604249,6.666666667,6.666666667
5606,58,0.909208965,6.261578094,6,6.333333333
5607,59.55555556,0.966776591,6.295394243,6,6.666666667
5608,53.55555556,0.929361649,5.840532409,5.333333333,6
5609,46.55555556,0.691539361,5.425947463,4.333333333,6.666666667
5610,46.66666667,0.838440646,5.293909492,4.333333333,6
5611,48,0.672744621,5.516493958,5,6.333333333
5612,59.22222222,0.954753566,6.39577001,6.333333333,6.333333333
5613,53.88888889,0.800111622,5.840532409,5,6
5614,42.11111111,0.6893373,4.962705926,3.666666667,6.333333333
5615,53.44444444,0.97251088,5.840532409,5.333333333,6
5616,46.44444444,0.706791114,5.451971341,4.666666667,6.666666667
5617,53.11111111,0.686113581,5.864716912,4.333333333,7.333333333
5618,66.88888889,0.726704384,6.362487373,6,6.666666667
5619,38.44444444,0.655081443,4.948424728,4,6.666666667
5620,50.88888889,0.877079416,5.779628426,5.666666667,6
5621,61.77777778,0.87964558,6.417862546,6,6.666666667
5622,72.33333333,0.868723125,7.00823497,6.333333333,7.666666667
5623,49.66666667,0.843504823,5.680824078,5,6.333333333
5624,58.77777778,0.889563179,6.306625999,6,6.333333333
5625,69.11111111,0.917099279,6.74056705,6.666666667,6.666666667
5626,64.66666667,0.881784737,6.634743099,6.333333333,7
5627,35.66666667,0.578605594,5.226639802,4.666666667,5.666666667
5628,68.11111111,0.906228321,6.602665185,6.333333333,7
5629,72,0.916576418,6.937186582,6.666666667,7
5630,45,0.660205219,5.360335045,4.333333333,6.666666667
5631,70,0.909959064,6.730059535,6.666666667,6.666666667
5632,58.22222222,0.902004433,6.284142412,6,6.333333333
5633,70.33333333,0.791449902,6.80327135,6,7.666666667
5634,61.22222222,0.949510507,6.362487373,6,6.666666667
5635,67.66666667,0.818811956,6.896258871,6.666666667,7
5636,51.66666667,0.691426669,5.730439204,4.666666667,7.333333333
5637,50.11111111,0.630879114,5.755086368,4.666666667,7.333333333
5638,59.11111111,0.768326369,6.351354404,6,6.333333333
5639,46.22222222,0.720106841,5.864716912,5.666666667,5.666666667
5640,47.88888889,0.884226371,5.412888606,5,5.333333333
5641,57.11111111,0.748357404,6.159015739,5.333333333,7
5642,70,0.941095378,6.844755096,6.333333333,7
5643,40.77777778,0.619415231,5.240162826,4,7.333333333
5644,62.55555556,0.93544672,6.570430663,6,7
5645,68.66666667,0.98644513,6.834407766,6.666666667,6.666666667
5646,59.66666667,0.878600199,6.340201885,5.666666667,6.666666667
5647,69,0.948788225,6.834407766,6.666666667,7
5648,69,0.841543482,6.792860829,6,7.666666667
5649,50.66666667,0.802271208,5.693268396,5,6
5650,55,0.853098978,6.007779811,5.333333333,6.666666667
5651,60.33333333,0.892981682,6.351354404,6,6.333333333
5652,50.88888889,0.692016745,5.779628426,5,7
5653,57.55555556,0.867860508,6.101291731,6,6
5654,68.88888889,0.882959874,6.834407766,6.666666667,7.333333333
5655,79,0.918168463,7.256302627,6.666666667,7.333333333
5656,53.55555556,0.771437415,5.995988279,5.333333333,6.666666667
5657,57,0.823871986,6.170495741,6,6.333333333
5658,46.77777778,0.70419938,5.451971341,4.666666667,6.666666667
5659,60.55555556,0.941820067,6.461821023,6,6.666666667
5660,57.77777778,0.909027509,6.306625999,5.666666667,6.333333333
5661,74.66666667,0.886164609,7.177853807,6.666666667,7.666666667
5662,66.55555556,0.859966292,6.771991776,6,7.333333333
5663,58,0.80418707,6.227578324,5.333333333,7
5664,83.33333333,0.97395301,7.372410841,7,7.333333333
5665,85.88888889,0.947999752,7.486718601,7,7.666666667
5666,67.88888889,0.725063736,7.068565222,6,8.666666667
5667,43.66666667,0.704266528,5.199488243,4.333333333,6.333333333
5668,67.22222222,0.979375373,6.708995134,6.666666667,6.666666667
5669,66.11111111,0.868564431,6.708995134,5.666666667,7.333333333
5670,57.33333333,0.795573252,6.124446622,5.666666667,6.666666667
5671,51,0.648507278,5.852637153,5.333333333,6.666666667
5672,73,0.935590002,7.018326026,7,7
5673,41,0.642908178,5.005305041,4.333333333,6.333333333
5674,46.11111111,0.663401824,5.333864092,4,6.666666667
5675,63,0.895831552,6.384695076,6,6.666666667
5676,85.55555556,0.924922907,7.561963895,7,7.666666667
5677,62,0.803716133,6.634743099,5.666666667,7.666666667
5678,91.11111111,0.95413042,7.664220047,7.333333333,7.666666667
5679,49.33333333,0.7719103,5.554847796,5,6.333333333
5680,61.77777778,0.934968426,6.461821023,6.333333333,6.666666667
5681,56.11111111,0.73902021,6.007779811,5,7
5682,49.66666667,0.832285012,5.630771789,5.666666667,5.666666667
5683,45.77777778,0.658690625,5.32057923,4,7
5684,53,0.796447752,5.779628426,4.666666667,6.666666667
5685,74.11111111,0.891899644,7.256302627,6.666666667,8
5686,59.88888889,0.80734204,6.306625999,5.666666667,7
5687,54.44444444,0.792007164,6.007779811,5,7
5688,50.33333333,0.95550732,5.693268396,5.333333333,5.666666667
5689,54.55555556,0.661068014,6.101291731,5.333333333,7.333333333
5690,56.33333333,0.965591989,6.135991301,5.666666667,6
5691,61.66666667,0.91323456,6.4836885,6,6.666666667
5692,48.44444444,0.645166745,5.655853302,5.333333333,6.666666667
5693,58.22222222,0.888978149,6.261578094,5.666666667,7
5694,55.55555556,0.83008452,6.019548245,5,6.666666667
5695,64.44444444,0.824990903,6.771991776,5.666666667,7.666666667
5696,55.44444444,0.718222599,6.054716304,5.333333333,7
5697,50,0.770643848,5.655853302,5,6.333333333
5698,54.11111111,0.75444295,6.101291731,5.666666667,6.666666667
5699,54.66666667,0.779188888,6.019548245,5.333333333,6.333333333
5700,42.11111111,0.693022245,4.991145734,3.666666667,6.333333333
5701,64.22222222,0.895421813,6.439879292,6.333333333,6.333333333
5702,57,0.805146798,6.124446622,5.333333333,6.666666667
5703,55.55555556,0.742269299,5.852637153,4.666666667,6.666666667
5704,60.77777778,0.934810784,6.329029714,6,6.666666667
5705,55.88888889,0.722270794,6.147514299,6,6.333333333
5706,58.66666667,0.92087247,6.261578094,6,6.333333333
5707,52.77777778,0.698786802,5.840532409,4.666666667,7.333333333
5708,62,0.938370598,6.698438094,6.666666667,6.666666667
5709,66,0.928452537,6.591937858,6.333333333,6.666666667
5710,49.33333333,0.852851803,5.655853302,5,6
5711,46.66666667,0.697997521,5.333864092,4.333333333,6.666666667
5712,56.55555556,0.706459738,6.08968127,4.666666667,7.666666667
5713,58,0.722041324,6.193391908,5,7.666666667
5714,52.22222222,0.911495046,5.828402526,5.666666667,5.666666667
5715,56.33333333,0.856257406,6.031293716,5.333333333,6.333333333
5716,51.22222222,0.725320676,5.80406671,5,7
5717,57.55555556,0.91950556,6.250265387,5.666666667,6.333333333
5718,59.44444444,0.906157203,6.329029714,5.666666667,6.666666667
